"ID","LR","bus","cars","oth","rail","NA","total","year","State","Name","Urbanized.Area","share_light","share_rail","share_bus","share_cars","share_oth"
4017,0,5058.8,0,162.4,0,0,5221.2,2012,"KY","Lexington Transit Authority(LexTran)",NA,0,0,0.968896039224699,0,0.0311039607753007
4018,0,16718.1,73.9,394.1,0,0,17186.1,2012,"KY","Transit Authority of River City(TARC)",NA,0,0,0.97276869097701,0.00429998661709172,0.0229313224058978
4019,0,3536.8,0,99.1,0,0,3635.9,2012,"KY","Transit Authority of Northern Kentucky(TANK)",NA,0,0,0.97274402486317,0,0.0272559751368299
4020,0,339.4,0,19.6,0,0,359,2012,"KY","Owensboro Transit System(OTS)",NA,0,0,0.945403899721448,0,0.0545961002785515
4021,0,1006.4,0,10.4,0,0,1016.8,2012,"GA","Albany Transit System(ATS)",NA,0,0,0.989771833202203,0,0.010228166797797
4022,0,61596.7,0,581.5,72711.5,0,134889.7,2012,"GA","Metropolitan Atlanta Rapid Transit Authority(MARTA)",NA,0,0.53904412271656,0.456644947686888,0,0.00431092959655185
4023,0,718.4,0,19.1,0,0,737.5,2012,"GA","Augusta Richmond County Transit Department(APT)",NA,0,0,0.974101694915254,0,0.0258983050847458
4024,0,1090,0,32.1,0,0,1122.1,2012,"GA","Metra Transit System (Columbus, GA)(Metra)",NA,0,0,0.97139292398182,0,0.0286070760181802
4025,0,3839,0,721,0,0,4560,2012,"GA","Chatham Area Transit Authority(CAT)",NA,0,0,0.841885964912281,0,0.158114035087719
4026,0,1767.1,0,82.2,0,0,1849.3,2012,"FL","Manatee County Area Transit(MCAT)",NA,0,0,0.955550748932028,0,0.0444492510679717
4027,0,13713,165.6,139.8,0,0,14018.4,2012,"FL","Pinellas Suncoast Transit Authority(PSTA)",NA,0,0,0.978214346858415,0.0118130457113508,0.00997260743023455
4028,0,3754.1,39.5,102.3,0,0,3895.9,2012,"FL","Lee County Transit(LeeTran)",NA,0,0,0.963602761877872,0.0101388639338792,0.0262583741882492
4029,0,37917.7,0,716.4,0,0,38634.1,2012,"FL","Broward County Transit Division(BCT)",NA,0,0,0.981456795939339,0,0.0185432040606614
4030,0,10652.2,0,49.5,0,0,10701.7,2012,"FL","Gainesville Regional Transit System(RTS)",NA,0,0,0.995374566657634,0,0.00462543334236617
4031,0,1104.8,0,93,0,0,1197.8,2012,"FL","Lakeland Area Mass Transit District (Citrus Connection)",NA,0,0,0.922357655702121,0,0.0776423442978794
4032,0,3570.3,32.1,274,0,0,3876.4,2012,"FL","County of Volusia, dba: VOTRAN(Votran)",NA,0,0,0.921034980910123,0.00828087916623672,0.0706841399236405
4034,0,77859,0,1672.4,27808.5,0,107339.9,2012,"FL","Miami-Dade Transit(MDT)",NA,0,0.259069553819223,0.725350032932768,0,0.0155804132480094
4035,0,28184.7,200.1,865.2,0,0,29250,2012,"FL","Central Florida Regional Transportation Authority(LYNX)",NA,0,0,0.963579487179487,0.00684102564102564,0.0295794871794872
4036,0,4585.6,0,79.2,0,0,4664.8,2012,"FL","City of Tallahassee(StarMetro )",NA,0,0,0.983021780140628,0,0.0169782198593723
4037,0,11579,28.2,908,0,0,12515.2,2012,"FL","Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",NA,0,0,0.925194962925083,0.00225326003579647,0.0725517770391204
4038,0,1473.4,0,49.7,0,0,1523.1,2012,"FL","Escambia County Area Transit(ECAT)",NA,0,0,0.967369181275031,0,0.0326308187249688
4040,0,11500.9,0,388.3,817.2,0,12706.4,2012,"FL","Jacksonville Transportation Authority(JTA)",NA,0,0.0643140464647736,0.905126550399799,0,0.0305594031354278
4041,0,14314.6,0,128.8,306.2,0,14749.6,2012,"FL","Hillsborough Area Regional Transit Authority(HART)",NA,0,0.0207598850138309,0.970507674784401,0,0.00873244020176818
4042,0,2734,0,121.6,0,0,2855.6,2012,"AL","Birmingham-Jefferson County Transit Authority(MAX)",NA,0,0,0.957417005182799,0,0.0425829948172013
4043,0,1090.1,0,94.2,0,0,1184.3,2012,"AL","The Wave Transit System(WTS)",NA,0,0,0.920459343071857,0,0.0795406569281432
4044,0,997.4,0,38.7,0,0,1036.1,2012,"AL","City of Montgomery-Montgomery Area Transit System(MATS)",NA,0,0,0.962648393012258,0,0.0373516069877425
4045,0,282.4,0,16.5,0,0,298.9,2012,"AL","Tuscaloosa County Parking and Transit Authority(TMT)",NA,0,0,0.944797591167615,0,0.0552024088323854
4046,0,2795.5,0,166.2,0,0,2961.7,2012,"FL","Sarasota County Area Transit(SCAT)",NA,0,0,0.943883580376135,0,0.0561164196238647
4047,0,1789.7,0,9.2,0,0,1798.9,2012,"GA","Athens Transit System(ATS)",NA,0,0,0.994885763522152,0,0.00511423647784757
4049,0,68.5,0,40.9,0,0,109.4,2012,"AL","Gadsden Transportation Services - City of Gadsden(GTS)",NA,0,0,0.626142595978062,0,0.373857404021938
4051,0,6881.7,0,62.4,0,0,6944.1,2012,"NC","Chapel Hill Transit(CHT)",NA,0,0,0.991013954292133,0,0.00898604570786711
4053,0,801,0,9.5,0,0,810.5,2012,"SC","Greenville Transit Authority(GTA)",NA,0,0,0.988278840222085,0,0.0117211597779149
4054,0,667.5,0,45.6,0,0,713.1,2012,"TN","Johnson City Transit System(JCT)",NA,0,0,0.936053849389987,0,0.0639461506100126
4055,0,63.3,0,16.7,0,0,80,2012,"TN","Bristol Tennessee Transit System(BTTS)",NA,0,0,0.79125,0,0.20875
4056,0,231.6,0,182.7,0,0,414.3,2012,"SC","Pee Dee Regional Transportation Authority(PDRTA)",NA,0,0,0.559015206372194,0,0.440984793627806
4057,0,655,0,33.3,0,0,688.3,2012,"TN","Jackson Transit Authority(JTA)",NA,0,0,0.951619933168677,0,0.0483800668313236
4058,0,1029.3,0,24.4,0,0,1053.7,2012,"GA","City of Rome Transit Department(RTD)",NA,0,0,0.976843503843599,0,0.0231564961564013
4060,0,86.3,0,11.8,0,0,98.1,2012,"MS","Hub City Transit(HCT)",NA,0,0,0.879714576962283,0,0.120285423037717
4063,0,2061.8,140.6,442,0,0,2644.4,2012,"FL","Space Coast Area Transit(SCAT)",NA,0,0,0.77968537286341,0.053168960822871,0.16714566631372
4064,0,164.1,0,130.1,0,0,294.2,2012,"AL","East Alabama Regional Planning and Development Commission(EARPDC)",NA,0,0,0.557783820530252,0,0.442216179469748
4071,0,399.8,0,91.8,0,0,491.6,2012,"AL","City of Huntsville, Alabama - Public Transportation Division",NA,0,0,0.813262815296989,0,0.186737184703011
4074,0,956.6,44.3,30.9,0,0,1031.8,2012,"FL","Pasco County Public Transportation(PCPT)",NA,0,0,0.927117658460942,0.0429346772630355,0.0299476642760225
4077,0,935.9,0,0,4006,0,4941.9,2012,"FL","South Florida Regional Transportation Authority(TRI-Rail)",NA,0,0.810619397397762,0.189380602602238,0,0
4078,0,3785.2,0,60.7,0,0,3845.9,2012,"GA","Cobb County Department of Transportation Authority(CCT)",NA,0,0,0.984216958319249,0,0.0157830416807509
4080,0,137.7,0,12.7,0,0,150.4,2012,"TN","Kingsport Area Transit System(K.A.T.S.)",NA,0,0,0.915558510638298,0,0.0844414893617021
4081,0,326.9,0,0,0,0,326.9,2012,"SC","Anderson Transit Authority(Electric City Transit)",NA,0,0,1,0,0
4086,0,10404.3,0,100.9,0,0,10505.2,2012,"PR","Metropolitan Bus Authority(MBA)",NA,0,0,0.990395232837071,0,0.00960476716292884
4087,0,6313.9,0,188.3,0,0,6502.2,2012,"NC","Durham Area Transit Authority(DATA)",NA,0,0,0.971040570883701,0,0.0289594291162991
4089,0,35,0,16.2,0,0,51.2,2012,"AL","Phenix City Express(PEX)",NA,0,0,0.68359375,0,0.31640625
4092,0,866.6,0,27.7,0,0,894.3,2012,"TN","Clarksville Transit System(CTS)",NA,0,0,0.969026053896903,0,0.0309739461030974
4093,0,4662.5,0,224.7,0,0,4887.2,2012,"NC","Greensboro Transit Authority(GTA)",NA,0,0,0.954022753314781,0,0.0459772466852185
4094,0,1325.3,0,0,10909.4,0,12234.7,2012,"PR","Alternativa de Transporte Integrado -ATI(PRHTA)",NA,0,0.891676951621209,0.108323048378791,0,0
4095,0,509.6,0,13.6,0,0,523.2,2012,"NC","Greenville Area Transit(GREAT)",NA,0,0,0.974006116207951,0,0.0259938837920489
4096,0,188,0,76.8,0,0,264.8,2012,"NC","Tar River Transit(TRT)",NA,0,0,0.709969788519637,0,0.290030211480363
4097,0,152.6,0,100.6,0,0,253.2,2012,"FL","Council on Aging of St. Lucie, Inc.(CT)",NA,0,0,0.602685624012638,0,0.397314375987362
4100,0,158.6,0,130.5,0,0,289.1,2012,"SC","Santee Wateree Regional Transportation Authority(SWRTA)",NA,0,0,0.548599100657212,0,0.451400899342788
4101,0,524.3,0,0,0,0,524.3,2012,"SC","Spartanburg Transit System(SPARTA)",NA,0,0,1,0,0
4102,0,916.9,0,31.5,0,0,948.4,2012,"SC","Waccamaw Regional Transportation Authority(The Coast RTA)",NA,0,0,0.96678616617461,0,0.0332138338253901
4104,0,1063.5,0,57.5,0,0,1121,2012,"FL","Senior Resource Association, Inc.(SRA)",NA,0,0,0.948706512042819,0,0.0512934879571811
4108,0,1578.6,351,29.2,0,0,1958.8,2012,"NC","Research Triangle Regional Public Transportation Authority(Triangle Transit)",NA,0,0,0.80590157239126,0.179191341637737,0.0149070859710027
4110,0,4832.1,0,72.3,0,0,4904.4,2012,"SC","Charleston Area Regional Transportation Authority(CARTA)",NA,0,0,0.985258135551749,0,0.0147418644482505
4112,0,930.8,0,0,0,0,930.8,2012,"PR","City of San Juan(MSJ)",NA,0,0,1,0,0
4114,0,27,0,2.2,0,0,29.2,2012,"PR","Municipality of Aguada",NA,0,0,0.924657534246575,0,0.0753424657534247
4115,0,143.2,0,1.1,0,0,144.3,2012,"PR","Municipality of Caguas Mobility Office(MAC)",NA,0,0,0.992376992376992,0,0.00762300762300762
4117,0,32,0,8.6,0,0,40.6,2012,"PR","Municipality of Vega Baja(DDEC)",NA,0,0,0.788177339901478,0,0.211822660098522
4120,0,422.5,0,15.1,0,0,437.6,2012,"FL","City of Ocala, Florida(SunTran)",NA,0,0,0.965493601462523,0,0.0345063985374771
4121,0,32.9,0,1.9,0,0,34.8,2012,"PR","Municipality of Hormigueros",NA,0,0,0.945402298850575,0,0.0545977011494253
4122,0,9.6,0,3.5,0,0,13.1,2012,"PR","Municipality of Cayey(Cayey)",NA,0,0,0.732824427480916,0,0.267175572519084
4123,0,13.8,0,1.3,0,0,15.1,2012,"PR","Federal Programs Municipality of Gurabo(Municipality of Gurabo)",NA,0,0,0.913907284768212,0,0.0860927152317881
4124,0,5.7,0,6.4,0,0,12.1,2012,"PR","Municipality of Cidra(MACPR)",NA,0,0,0.471074380165289,0,0.528925619834711
4125,0,828.2,0,0.5,0,0,828.7,2012,"PR","Municipality of Carolina(GMAC)",NA,0,0,0.999396645348136,0,0.000603354651864366
4126,0,123,0,5.3,0,0,128.3,2012,"PR","Municipality of Humacao(SITRAH)",NA,0,0,0.958690568978955,0,0.0413094310210444
4127,0,525.7,0,107.6,0,0,633.3,2012,"FL","Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS)",NA,0,0,0.830096320858993,0,0.169903679141007
4128,0,179.9,0,87.4,0,0,267.3,2012,"FL","Okaloosa County Board of County Commissioners",NA,0,0,0.673026561915451,0,0.326973438084549
4130,0,926.4,0,19.2,0,0,945.6,2012,"GA","Macon-Bibb County Transit Authority(MTA    )",NA,0,0,0.979695431472081,0,0.0203045685279188
4131,0,49.7,0,62.7,0,0,112.4,2012,"NC","Davidson County Transportation(DCTS)",NA,0,0,0.442170818505338,0,0.557829181494662
4132,0,219.2,0,115.6,0,0,334.8,2012,"NC","Goldsboro-Wayne Transportation Authority(GATEWAY)",NA,0,0,0.654719235364397,0,0.345280764635603
4135,0,1802.4,309,0,0,0,2111.4,2012,"GA","Georgia Regional Transportation Authority(GRTA)",NA,0,0,0.853651605569764,0.146348394430236,0
4137,0,72.7,0,1.8,0,0,74.5,2012,"PR","Municipality of Bayamon(BPTS)",NA,0,0,0.975838926174497,0,0.0241610738255034
4138,0,2007.1,0,19.4,0,0,2026.5,2012,"GA","Gwinnett County Board of Commissioners(GCT)",NA,0,0,0.990426844312855,0,0.00957315568714532
4140,0,1207.9,0,115.6,0,0,1323.5,2012,"FL","Collier Area Transit(CAT)",NA,0,0,0.912655836796373,0,0.0873441632036267
4141,0,1568.8,0,57.2,0,0,1626,2012,"SC","Central Midlands Regional Transit Authority(CMRTA)",NA,0,0,0.964821648216482,0,0.0351783517835178
4143,0,231.5,0,48,0,0,279.5,2012,"NC","Town of Cary(CTRAN)",NA,0,0,0.828264758497317,0,0.171735241502683
4144,0,240.2,0,25.1,0,0,265.3,2012,"GA","Hall Area Transit(HAT)",NA,0,0,0.905390124387486,0,0.0946098756125141
4145,0,66.3,0,3.1,0,0,69.4,2012,"PR","Municipality of Manati(DCDH)",NA,0,0,0.955331412103747,0,0.0446685878962536
4146,0,72.4,0,18.4,0,0,90.8,2012,"FL","Hernando County Board of County Commissioners(The Bus)",NA,0,0,0.797356828193833,0,0.202643171806167
4147,0,2713.2,0,0,0,0,2713.2,2012,"NC","North Carolina State University Transportation Department(NCSU)",NA,0,0,1,0,0
4150,0,111,0,2.2,0,0,113.2,2012,"PR","Municipality of Barceloneta",NA,0,0,0.980565371024735,0,0.019434628975265
4151,0,22.6,0,1.2,0,0,23.8,2012,"PR","Municipality of Hatillo(MH)",NA,0,0,0.949579831932773,0,0.0504201680672269
4155,0,237.1,0,19.3,0,0,256.4,2012,"FL","St Johns County, Florida,  Board of County Commissioners(St Johns County)",NA,0,0,0.924726989079563,0,0.0752730109204368
4156,0,23.8,0,3.5,0,0,27.3,2012,"SC","Lower Savannah COG(LSCOG)",NA,0,0,0.871794871794872,0,0.128205128205128
4158,0,297,0,167.1,0,0,464.1,2012,"FL","Lake County Board of County Commissioners(LCBOCC)",NA,0,0,0.63994828700711,0,0.360051712992889
4159,0,122,200.4,0,279.3,0,601.7,2012,"TN","Regional Transportation Authority(RTA)",NA,0,0.464184809705833,0.202758849925212,0.333056340368955,0
4160,0,4.3,0,0,0,0,4.3,2012,"PR","Municipality of Camuy",NA,0,0,1,0,0
4161,0,49.8,0,37.9,0,0,87.7,2012,"GA","Cherokee County Board of Commissioners(CATS)",NA,0,0,0.567844925883695,0,0.432155074116306
4162,0,29.5,0,20.5,0,0,50,2012,"TN","Franklin Transit Authority(FTA)",NA,0,0,0.59,0,0.41
4163,0,30,0,0.5,0,0,30.5,2012,"PR","Municipality of Catano",NA,0,0,0.983606557377049,0,0.0163934426229508
4164,0,10,0,10.7,0,0,20.7,2012,"PR","Municipality of Fajardo(Municipo de Fajardo)",NA,0,0,0.483091787439614,0,0.516908212560386
4165,0,48.1,0,0.7,0,0,48.8,2012,"PR","Municipality of Juncos(STJ)",NA,0,0,0.985655737704918,0,0.014344262295082
4166,0,86.7,0,3.9,0,0,90.6,2012,"NC","City of Jacksonville(Jacksonville Transit)",NA,0,0,0.956953642384106,0,0.043046357615894
4167,0,449.9,0,0,0,0,449.9,2012,"NC","Concord Kannapolis Area Transit(Rider Transit )",NA,0,0,1,0,0
4170,0,70.1,0,25.1,0,0,95.2,2012,"TN","Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division(CUATs Div)",NA,0,0,0.736344537815126,0,0.263655462184874
4172,0,154.9,0,125.7,0,0,280.6,2012,"NC","Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA)",NA,0,0,0.552031361368496,0,0.447968638631504
4173,0,551.2,262.3,0,0,0,813.5,2012,"NC","Piedmont Authority for Regional Transportation(PART)",NA,0,0,0.677566072526122,0.322433927473878,0
4174,0,80.1,0,4,0,0,84.1,2012,"PR","Municipality of Yauco(STC)",NA,0,0,0.95243757431629,0,0.0475624256837099
4177,0,138,0,0,0,0,138,2012,"GA","Buckhead Community Improvement District(BCID)",NA,0,0,1,0,0
4179,0,2370.9,0,0,0,0,2370.9,2012,"FL","Broward County Community Bus Service(BCT)",NA,0,0,1,0,0
4180,0,10876.7,0,10,0,0,10886.7,2012,"GA","University of Georgia Transit System(UGA)",NA,0,0,0.999081448005364,0,0.000918551994635656
4182,0,196.4,0,13.9,0,0,210.3,2012,"PR","Municipality of Toa Baja",NA,0,0,0.933903946742748,0,0.0660960532572515
4183,0,4.1,0,6.8,0,0,10.9,2012,"PR","Municipality of San Sebastian(MSS)",NA,0,0,0.376146788990826,0,0.623853211009174
4184,0,109.4,0,14.3,0,0,123.7,2012,"KY","The City of Bowling Green/Community Action of Southern Kentucky(CASK)",NA,0,0,0.884397736459175,0,0.115602263540825
4185,0,774.4,0,0,0,0,774.4,2012,"FL","Bay County Transportation Planning Organization(BTT)",NA,0,0,1,0,0
4186,0,254.1,0,7.1,0,0,261.2,2012,"TN","City of Murfreesboro(Rover Public Transit)",NA,0,0,0.972817764165391,0,0.0271822358346095
4188,0,166.7,0,39.9,0,0,206.6,2012,"VI","Virgin Islands Department of Public Works(VIDPW)",NA,0,0,0.806873184898354,0,0.193126815101646
4192,0,67.2,0,15.2,0,0,82.4,2012,"FL","Martin County",NA,0,0,0.815533980582524,0,0.184466019417476
4193,0,24.5,0,0,0,0,24.5,2012,"GA","Liberty Transit(LT)",NA,0,0,1,0,0
4194,0,170.6,0,3.8,0,0,174.4,2012,"PR","Municipality of Mayaguez(MAYAGUEZ MUN)",NA,0,0,0.978211009174312,0,0.0217889908256881
4195,0,68.3,0,2,0,0,70.3,2012,"PR","Municipality of San Lorenzo",NA,0,0,0.971550497866287,0,0.0284495021337127
4197,0,68.3,0,0,0,0,68.3,2012,"PR","Municipality of Lares",NA,0,0,1,0,0
4198,0,32.2,0,4.3,0,0,36.5,2012,"PR","Municipality of Dorado",NA,0,0,0.882191780821918,0,0.117808219178082
4205,0,7.7,0,92.3,0,0,100,2012,"NC","Iredell County Area Transportation Services(ICATS)",NA,0,0,0.077,0,0.923
4208,0,1504.6,0,0,0,0,1504.6,2012,"SC","City of Clemson/ Clemson Area Transit(CAT)",NA,0,0,1,0,0
5001,0,1133.6,0,143.8,0,0,1277.4,2012,"WI","City of Appleton - Valley Transit( )",NA,0,0,0.887427587286676,0,0.112572412713324
5002,0,1523.8,0,60.6,0,0,1584.4,2012,"WI","Green Bay Metro(GBM)",NA,0,0,0.961752082807372,0,0.0382479171926281
5003,0,1487.2,0,23.1,40.1,0,1550.4,2012,"WI","Kenosha Transit(KT)",NA,0,0.0258642930856553,0.959236326109391,0,0.0148993808049536
5004,0,1152.8,0,70.5,0,0,1223.3,2012,"WI","LaCrosse Municipal Transit Utility(La Crosse MTU)",NA,0,0,0.94236900188016,0,0.0576309981198398
5005,0,14592.2,0,259.9,0,0,14852.1,2012,"WI","Metro Transit System(Metro)",NA,0,0,0.982500791133914,0,0.0174992088660863
5006,0,1417.1,0,43.1,0,0,1460.2,2012,"WI","Belle Urban System - Racine(The Bus)",NA,0,0,0.970483495411588,0,0.0295165045884126
5008,0,45217.3,0,500.2,0,0,45717.5,2012,"WI","Milwaukee County Transit System(MCTS)",NA,0,0,0.989058894296495,0,0.0109411057035052
5009,0,987.7,102,0,0,0,1089.7,2012,"WI","GO Transit",NA,0,0,0.906396255850234,0.093603744149766,0
5010,0,5230.1,39.9,202.4,0,0,5472.4,2012,"OH","METRO Regional Transit Authority (METRO)",NA,0,0,0.95572326584314,0.00729113368905782,0.0369856004678021
5011,0,2518.9,0,140,0,0,2658.9,2012,"OH","Stark Area Regional Transit Authority(SARTA)",NA,0,0,0.947346647109707,0,0.052653352890293
5012,0,17390.3,0,162.8,0,0,17553.1,2012,"OH","Southwest Ohio Regional Transit Authority(SORTA / Metro)",NA,0,0,0.990725284992395,0,0.0092747150076055
5016,0,18423.4,0,269,0,0,18692.4,2012,"OH","Central Ohio Transit Authority(COTA)",NA,0,0,0.985609124563994,0,0.0143908754360061
5017,0,9834.7,0,234.1,0,0,10068.8,2012,"OH","Greater Dayton Regional Transit Authority(GDRTA)",NA,0,0,0.97674996027332,0,0.0232500397266804
5019,0,202,0,6.6,0,0,208.6,2012,"OH","City of Middletown - Middletown Transit System(MTS)",NA,0,0,0.968360498561841,0,0.0316395014381592
5020,0,296.4,0,7.5,0,0,303.9,2012,"OH","Springfield City Area Transit(SCAT)",NA,0,0,0.975320829220138,0,0.0246791707798618
5021,0,1412.5,0,119.8,0,0,1532.3,2012,"OH","Portage Area Regional Transportation Authority(PARTA)",NA,0,0,0.921816876590746,0,0.0781831234092541
5022,0,3114.5,0,300.5,0,0,3415,2012,"OH","Toledo Area Regional Transit Authority(TARTA)",NA,0,0,0.912005856515373,0,0.0879941434846266
5024,0,1811.8,0,46.3,0,0,1858.1,2012,"OH","Western Reserve Transit Authority(WRTA)",NA,0,0,0.97508207308541,0,0.0249179269145902
5025,0,3261.5,0,26.7,0,0,3288.2,2012,"MN","Duluth Transit Authority(DTA)",NA,0,0,0.991880055957667,0,0.00811994404233319
5026,0,436.3,0,7.5,0,0,443.8,2012,"MN","City of Moorhead, DBA: Metropolitan Area Transit(MATBUS)",NA,0,0,0.983100495718792,0,0.0168995042812078
5028,0,2245.8,0,130.9,0,0,2376.7,2012,"MN","St. Cloud Metropolitan Transit Commission(Metro Bus)",NA,0,0,0.944923633609627,0,0.0550763663903732
5029,0,568.5,0,51.8,0,0,620.3,2012,"MI","Bay Metropolitan Transit Authority(Bay Metro)",NA,0,0,0.916492019990327,0,0.0835079800096727
5030,0,550.9,0,28.2,0,0,579.1,2012,"MI","Battle Creek Transit(BCT)",NA,0,0,0.951303747193922,0,0.0486962528060784
5031,0,10673.8,0,705.4,0,0,11379.2,2012,"MI","Suburban Mobility Authority for Regional Transportation(SMART)",NA,0,0,0.938009701912261,0,0.061990298087739
5032,0,5697.1,0,475.3,0,0,6172.4,2012,"MI","Mass Transportation Authority (MTA)",NA,0,0,0.922995917309312,0,0.0770040826906876
5033,0,11473.7,50.1,456.6,0,0,11980.4,2012,"MI","Interurban Transit Partnership(The Rapid)",NA,0,0,0.957705919668792,0.00418183032286067,0.038112250008347
5034,0,545.4,1.1,46.7,0,0,593.2,2012,"MI","City of Jackson Transportation Authority(JTA)",NA,0,0,0.919420094403237,0.00185434929197572,0.0787255563047876
5035,0,2891.5,9,131.9,0,0,3032.4,2012,"MI","Kalamazoo Metro Transit System(Metro Transit)",NA,0,0,0.953535153673658,0.00296794618124258,0.0434969001450996
5036,0,11351.4,0,510.1,0,0,11861.5,2012,"MI","Capital Area Transportation Authority(CATA)",NA,0,0,0.956995320996501,0,0.0430046790034987
5037,0,701.1,0,17.8,0,0,718.9,2012,"MI","Muskegon Area Transit System(MATS)",NA,0,0,0.975239949923494,0,0.0247600500765058
5039,0,1010.6,0,21.6,0,0,1032.2,2012,"MI","Saginaw Transit Authority Regional Service(STARS)",NA,0,0,0.979073822902538,0,0.0209261770974617
5040,0,6385.6,133.3,88,0,0,6606.9,2012,"MI","Ann Arbor Transportation Authority(AATA)",NA,0,0,0.966504714767894,0.0201758767349286,0.0133194084971772
5041,0,171.6,0,26.9,0,0,198.5,2012,"IN","City of Anderson Transportation System(CATS)",NA,0,0,0.86448362720403,0,0.13551637279597
5042,0,181.2,0,6.4,0,0,187.6,2012,"IN","East Chicago Transit(ECT)",NA,0,0,0.965884861407249,0,0.0341151385927505
5043,0,2041.2,0,45.5,0,0,2086.7,2012,"IN","Metropolitan Evansville Transit System(METS)",NA,0,0,0.97819523649782,0,0.0218047635021805
5044,0,2061.6,0,47.4,0,0,2109,2012,"IN","Fort Wayne Public Transportation Corporation(Citilink)",NA,0,0,0.977524893314367,0,0.022475106685633
5045,0,680.4,0,13.2,0,0,693.6,2012,"IN","Gary Public Transportation Corporation(GPTC)",NA,0,0,0.980968858131488,0,0.0190311418685121
5047,0,2033.7,0,50.2,0,0,2083.9,2012,"IL","Bloomington-Normal Public Transit System(B-NPTS)",NA,0,0,0.975910552329766,0,0.0240894476702337
5050,0,9982,0,266.7,0,0,10248.7,2012,"IN","Indianapolis and Marion County Public Transportation(IndyGo)",NA,0,0,0.973977187350591,0,0.0260228126494092
5051,0,5253.7,0,22.8,0,0,5276.5,2012,"IN","Greater Lafayette Public Transportation Corporation(CityBus)",NA,0,0,0.995678953851985,0,0.00432104614801478
5052,0,2250.1,0,54.8,0,0,2304.9,2012,"IN","South Bend Public Transportation Corporation(Transpo)",NA,0,0,0.976224565057052,0,0.0237754349429476
5053,0,362.7,0,16.9,0,0,379.6,2012,"IN","Terre Haute Transit Utility(THTU)",NA,0,0,0.955479452054795,0,0.0445205479452055
5054,0,1942.1,0,68.8,0,0,2010.9,2012,"IN","Muncie Indiana Transit System(MITS)",NA,0,0,0.96578646377244,0,0.0342135362275598
5056,0,3025.3,0,137.6,0,0,3162.9,2012,"IL","Greater Peoria Mass Transit District(CityLink)",NA,0,0,0.956495621107212,0,0.0435043788927883
5057,0,3423.4,0,77.4,0,0,3500.8,2012,"IL","Rock Island County Metropolitan Mass Transit District(MetroLink)",NA,0,0,0.977890767824497,0,0.0221092321755027
5058,0,1778,0,108.9,0,0,1886.9,2012,"IL","Rockford Mass Transit District(RMTD)",NA,0,0,0.942286289681488,0,0.0577137103185118
