State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
NJ,"Rockland Coaches, Inc.",2149,D,MB,DO,84,106,,"3,503.7",,"4,309.3",,"3,478.5",,188.4,,144.6,,"3,321.7",,"63,649.7",,
NJ,Suburban Transit Corporation(Coach USA),2128,E,MB,DO,142,146,,"6,268.6",,"8,132.5",,"7,876.8",,300.5,,297.8,,"3,629.5",,"126,427.2",,
NJ,Trans-Hudson Express,2168,D,MB,DO,35,40,,907.8,,"1,008.0",,959.9,,85.2,,82.8,,"3,773.6",,"28,379.5",,
NM,ABQ Ride(ABQ Ride),6019,A,DR,DO,50,63,,0.0 ,,"2,158.2",,"1,883.0",,120.4,,104.7,,197.5,,"1,989.4",,
NM,ABQ Ride(ABQ Ride),6019,A,MB,DO,122,192,,"5,010.4",,"6,049.0",,"5,028.7",,404.7,,372.5,,"10,760.4",,"36,047.3",,
,,,,Total,,172,255,,"5,010.4",,"8,207.1",,"6,911.7",,525.1,,477.2,,"10,957.9",,"38,036.7",,
NM,Las Cruces Area Transit(RoadRUNNER Transit),6049,A,DR,DO,17,19,,0.0 ,,244.7,,231.3,,27.7,,25.3,,58.2,,225.2,,
NM,Las Cruces Area Transit(RoadRUNNER Transit),6049,A,MB,DO,12,17,,471.7,,484.4,,466.3,,36.9,,36.0,,656.6,,"2,063.4",,
,,,,Total,,29,36,,471.7,,729.0,,697.6,,64.6,,61.3,,714.8,,"2,288.6",,
NM,Rio Metro Regional Transit District(RMRTD),6111,B,CR,PT,24,31,,"1,080.3",,"1,164.4",,"1,080.3",,31.2,,28.3,,"1,083.0",,"44,101.3",,
NM,Santa Fe Trails - City of Santa Fe(SFT),6077,A,DR,DO,14,16,,0.0 ,,312.5,,262.7,,30.0,,22.9,,41.8,,153.8,,
NM,Santa Fe Trails - City of Santa Fe(SFT),6077,A,MB,DO,26,37,,943.1,,991.2,,941.7,,81.8,,78.2,,790.4,,"2,693.6",Q,
,,,,Total,,40,53,,943.1,,"1,303.7",,"1,204.3",,111.8,,101.1,,832.2,,"2,847.3",,
NV,Regional Transportation Commission of Southern Nevada(RTC),9045,B,DR,PT,232,266,,0.0 ,,"9,862.8",,"8,292.9",,666.9,,538.0,,"1,026.2",,"11,226.1",,
NV,Regional Transportation Commission of Southern Nevada(RTC),9045,B,MB,PT,274,387,,"17,239.5",,"19,049.7",,"17,106.7",,"1,578.2",,"1,509.0",,"66,100.2",,"201,515.4",,
,,,,Total,,506,653,,"17,239.5",,"28,912.4",,"25,399.6",,"2,245.1",,"2,047.0",,"67,126.4",,"212,741.5",,
NV,Regional Transportation Commission of Washoe County(RTC),9001,B,DR,PT,50,57,,0.0 ,,"1,512.9",,"1,415.6",,98.7,,90.8,,238.2,,"1,711.3",,
NV,Regional Transportation Commission of Washoe County(RTC),9001,B,MB,DO,57,71,,"3,207.7",,"3,367.9",,"3,205.3",,267.0,,260.4,,"8,449.1",,"26,853.8",,
,,,,Total,,107,128,,"3,207.7",,"4,880.8",,"4,620.9",,365.7,,351.3,,"8,687.4",,"28,565.1",,
NY,"Adirondack Transit Lines, Inc,(Adirondack Trailways)",2177,E,MB,DO,24,40,,"2,068.3",,"2,466.0",,"2,332.0",,49.3,,46.6,,528.9,,"43,085.2",,
NY,"BillyBey Ferry Company, LLC",2189,E,FB,DO,7,8,,256.8,,256.8,,256.8,,18.4,,18.4,,"1,463.5",,"4,011.6",,
NY,Broome County Department of Public Transportation(Broome County),2003,B,DR,PT,10,12,,0.0 ,,408.6,,367.5,,29.0,,27.6,,78.0,,472.5,,
NY,Broome County Department of Public Transportation(Broome County),2003,B,DR,DO,6,8,,0.0 ,,336.3,,260.0,,16.4,,14.2,,29.4,,560.3,,
NY,Broome County Department of Public Transportation(Broome County),2003,B,MB,DO,38,48,,"1,403.8",,"1,468.8",Q,"1,403.8",Q,123.1,Q,117.0,Q,"3,003.1",,"11,802.2",,
,,,,Total,,54,68,,"1,403.8",,"2,213.7",,"2,031.3",,168.5,,158.8,,"3,110.5",,"12,835.0",,
NY,"CNY Centro, Inc. (CNY Centro )",2018,B,DR,PT,25,26,,0.0 ,,469.4,,396.9,,39.4,,35.9,,99.3,,418.2,,
NY,"CNY Centro, Inc. (CNY Centro )",2018,B,DR,DO,17,24,,0.0 ,,571.1,,505.1,,40.7,,37.6,,76.0,,470.5,,
NY,"CNY Centro, Inc. (CNY Centro )",2018,B,MB,DO,133,164,,"3,692.3",,"4,197.6",,"3,779.2",,365.0,,329.0,,"12,298.1",,"36,881.0",,
,,,,Total,,175,214,,"3,692.3",,"5,238.0",,"4,681.3",,445.2,,402.5,,"12,473.4",,"37,769.8",,
NY,Capital District Transportation Authority(CDTA),2002,B,DR,DO,28,32,,0.0 ,,"1,288.1",,"1,090.9",,72.8,,62.0,,118.8,,997.5,,
NY,Capital District Transportation Authority(CDTA),2002,B,DR,PT,22,26,,0.0 ,,333.9,,329.3,,34.7,,34.6,,98.7,,626.5,,
NY,Capital District Transportation Authority(CDTA),2002,B,MB,PT,13,14,,369.0,,579.3,,368.8,,19.2,,13.0,,223.5,,"5,810.7",,
NY,Capital District Transportation Authority(CDTA),2002,B,MB,DO,199,246,,"7,076.6",,"8,000.7",,"7,072.0",,654.2,,608.8,,"14,970.8",,"41,918.2",,
,,,,Total,,262,318,,"7,445.6",,"10,202.0",,"8,861.0",,781.0,,718.5,,"15,411.7",,"49,352.9",,
NY,"Centro of Cayuga, Inc.(Centro of Cayuga)",2116,A,MB,DO,13,16,,630.5,,702.3,,674.8,,37.4,,35.7,,502.4,,"4,452.5",,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,A,DR,DO,7,10,,0.0 ,,215.1,,168.7,,19.0,,16.3,,36.3,,120.1,,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,A,MB,DO,26,35,,"1,085.2",,"1,116.4",,"1,085.2",,98.9,,96.6,,"1,321.0",,"3,819.2",,
,,,,Total,,33,45,,"1,085.2",,"1,331.5",,"1,253.9",,118.0,,112.9,,"1,357.3",,"3,939.4",,
NY,"Centro of Oswego, Inc.(Centro of Oswego)",2172,A,MB,DO,15,17,,547.7,,591.9,,565.6,,37.3,,35.5,,406.0,,"2,611.6",,
NY,Chemung County Transit System(CCTS),2005,B,DR,PT,9,11,,0.0 ,,274.8,,274.8,,16.7,,16.7,,54.4,,236.1,,
NY,Chemung County Transit System(CCTS),2005,B,MB,PT,18,23,,680.8,,691.5,,680.8,,39.2,,37.2,,640.7,,"2,780.8",,
,,,,Total,,27,34,,680.8,,966.3,,955.7,,55.9,,53.9,,695.1,,"3,016.9",,
NY,City of Long Beach(Long Beach Bus),2006,A,DR,DO,3,4,,0.0 ,,48.1,Q,47.8,Q,9.1,Q,8.8,Q,21.2,,48.5,,
NY,City of Long Beach(Long Beach Bus),2006,A,MB,DO,5,11,,228.0,,291.2,,228.0,,27.9,,25.4,,326.5,,742.6,,
,,,,Total,,8,15,,228.0,,339.3,,275.8,,37.0,,34.2,,347.7,,791.0,,
NY,City of Poughkeepsie,2009,A,MB,DO,6,7,,193.5,,199.0,,193.5,,15.9,,15.5,,427.4,,"1,239.5",Q,
NY,Clarkstown Mini-Trans,2085,A,MB,DO,5,10,,326.9,,348.9,,326.6,,19.9,,18.9,,151.3,,756.5,,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,A,DR,DO,18,20,,0.0 ,,358.8,,257.4,,17.8,,13.4,,70.8,,539.1,,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,A,MB,DO,26,27,,967.0,,957.4,,809.8,,47.1,,41.6,,521.2,,"3,648.7",,
,,,,Total,,44,47,,967.0,,"1,316.3",,"1,067.2",,64.9,,55.1,,592.1,,"4,187.9",,
NY,Greater Glens Falls Transit System(GGFT),2120,A,DR,DO,1,2,,0.0 ,,17.8,,15.1,,2.1,,1.9,,2.9,,8.6,,
NY,Greater Glens Falls Transit System(GGFT),2120,A,MB,DO,5,10,,316.4,,351.5,,317.1,,20.5,,18.5,,316.5,,"1,139.5",,
,,,,Total,,6,12,,316.4,,369.4,,332.2,,22.6,,20.5,,319.5,,"1,148.1",,
NY,"Hendrick Hudson Bus Lines, Inc.(HHBL)",2179,D,MB,DO,6,8,,376.2,,412.8,,365.0,,14.9,,13.3,,48.0,,"2,257.7",,
NY,Huntington Area Rapid Transit(HART),2071,A,DR,DO,7,10,,0.0 ,,142.8,,115.9,,11.9,,10.3,,23.7,,150.8,,
NY,Huntington Area Rapid Transit(HART),2071,A,MB,DO,10,12,,339.3,,342.8,,321.8,,23.9,,22.7,,251.4,,"1,182.8",,
,,,,Total,,17,22,,339.3,,485.6,,437.7,,35.8,,33.0,,275.0,,"1,333.6",,
NY,MTA Bus Company(MTABUS),2188,A,MB,DO,"1,144","1,347",,"27,559.8",,"36,899.9",,"27,309.7",,"4,112.1",,"3,163.3",,"119,975.8",,"327,795.1",,
NY,MTA Long Island Rail Road(MTA LIRR),2100,A,CR,DO,"1,016","1,185",,"65,294.1",,"73,750.5",,"65,039.5",,"2,488.8",,"2,225.9",,"97,350.6",,"1,954,744.8",,
NY,MTA New York City Transit(NYCT),2008,B,DR,PT,"2,209","2,212",,0.0 ,,"75,529.2",,"66,018.1",,"6,327.3",,"5,627.5",,"5,920.2",,"66,430.1",,
NY,MTA New York City Transit(NYCT),2008,B,HR,DO,"5,388","6,317",,"362,022.4",,"363,509.4",,"352,524.6",,"20,351.2",,"19,320.8",,"2,358,313.4",,"9,972,779.2",,
NY,MTA New York City Transit(NYCT),2008,B,MB,DO,"3,924","4,538",,"100,927.3",,"121,693.8",,"102,693.0",,"15,627.5",,"13,273.5",,"842,637.6",,"1,838,396.5",,
,,,,Total,,"11,521","13,067",,"462,949.7",,"560,732.5",,"521,235.7",,"42,306.0",,"21,040.2",,"3,206,871.2",,"11,877,605.8",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,CR,DO,"1,075","1,103",,"57,672.5",,"67,740.4",,"58,837.7",,"1,819.4",,"1,607.1",,"79,464.2",,"2,199,457.5",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,FB,PT,2,2,,45.6,,45.6,,45.6,,4.3,,4.3,,196.3,,711.2,,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,MB,PT,7,14,,89.5,,168.0,,99.4,,21.7,,18.7,,385.4,,144.6,,
,,,,Total,,"1,084","1,119",,"57,807.6",,"67,954.0",,"58,982.7",,"1,845.4",,247.3,,"80,045.9",,"2,200,313.3",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,A,DR,DO,83,94,,0.0 ,,"4,149.7",,"3,634.2",,268.9,,244.5,,394.9,,"3,711.7",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,A,MB,DO,277,325,,"10,819.4",,"12,337.9",,"10,770.8",,"1,038.4",,945.2,,"30,787.7",,"151,009.6",,
,,,,Total,,360,419,,"10,819.4",,"16,487.6",,"14,405.0",,"1,307.4",,"1,189.7",,"31,182.6",,"154,721.3",,
NY,Monroe Bus Corporation,2137,E,MB,DO,12,20,,658.5,,682.7,,657.8,,19.6,,18.0,,276.2,,"16,067.7",,
NY,Monsey New Square Trails Corporation,2135,E,MB,DO,32,34,,"1,048.6",,"1,131.0",,"1,045.8",,48.4,,44.7,,539.5,,"21,633.1",,
NY,New York City Department of Transportation(NYCDOT),2082,B,FB,DO,4,5,,176.2,,176.6,,175.2,,18.0,,17.9,,"21,193.3",,"106,867.9",,
NY,New York City Department of Transportation(NYCDOT),2082,B,FB,PT,1,2,,29.6,,32.6,,30.6,,2.6,,2.1,,43.8,,787.6,,
NY,New York City Department of Transportation(NYCDOT),2082,B,MB,PT,24,27,,581.4,,"1,141.8",,631.4,,47.3,,28.7,,698.8,,"3,901.6",,
,,,,Total,,29,34,,787.2,,"1,350.9",,837.1,,67.9,,48.6,,"21,935.8",,"111,557.1",,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,D,DR,DO,3,4,,0.0 ,,74.8,,62.4,,6.3,,5.8,,18.8,,92.3,,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,D,MB,DO,6,7,,265.3,,276.5,,262.9,,18.4,,18.0,,123.1,,557.2,,
,,,,Total,,9,11,,265.3,,351.3,,325.2,,24.7,,23.8,,141.9,,649.5,,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,DR,DO,58,64,,0.0 ,,"1,621.1",,"1,265.0",,100.6,,79.4,,125.2,,"1,233.2",,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,LR,DO,23,27,,857.7,,877.0,,861.1,,82.2,,79.2,,"6,805.5",,"17,826.5",,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,MB,DO,293,343,,"9,530.2",,"12,987.4",,"10,781.5",,956.8,,805.5,,"21,399.2",,"82,855.4",,
,,,,Total,,374,434,,"10,387.9",,"15,485.5",,"12,907.6",,"1,139.5",,918.8,,"28,329.9",,"101,915.1",,
NY,"Private One of New York, LLC, dba: New York Airport Service",2171,D,MB,PT,25,28,,"1,495.8",,"1,484.2",,"1,269.4",,120.4,,98.0,,880.4,,"15,698.1",,
NY,Private Transportation Corporation,2175,D,MB,PT,6,8,,208.1,,221.0,,214.1,,15.4,,14.7,,556.8,,"4,060.1",,
NY,Putnam County Transit(PART),2096,B,DR,PT,6,9,,0.0 ,,203.9,,149.2,,10.8,,9.0,,18.1,,148.3,,
NY,Putnam County Transit(PART),2096,B,MB,PT,6,14,,407.5,,423.1,,403.5,,18.9,,18.3,,159.4,,"1,671.0",,
,,,,Total,,12,23,,407.5,,627.0,,552.7,,29.7,,27.3,,177.6,,"1,819.3",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,A,DR,DO,36,66,,0.0 ,,"1,903.2",,"1,545.7",,111.9,,97.3,,181.7,,"1,322.7",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,A,MB,DO,205,252,,"6,099.4",,"6,100.9",,"5,186.1",,508.7,,446.7,,"16,918.1",,"60,912.4",,
,,,,Total,,241,318,,"6,099.4",,"8,004.1",,"6,731.8",,620.6,,543.9,,"17,099.8",,"62,235.2",,
NY,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway(SIRTOA)",2099,A,HR,DO,46,63,,"2,333.4",,"2,590.2",,"2,336.8",,117.3,,110.1,,"7,218.0",,"42,611.6",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,B,DR,PT,85,102,,0.0 ,,"6,209.3",,"5,296.4",,292.8,,251.2,,410.0,,"5,004.7",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,B,MB,PT,135,166,,"7,241.5",,"7,953.8",,"7,238.6",,407.1,,379.9,,"6,054.4",,"40,631.4",,
,,,,Total,,220,268,,"7,241.5",,"14,163.1",,"12,535.0",,699.9,,631.1,,"6,464.4",,"45,636.1",,
NY,Tioga County(Tioga County Transit),2158,B,DR,PT,8,9,,0.0 ,,377.0,Q,229.8,Q,14.4,Q,9.1,Q,20.1,,91.8,,
NY,Tioga County(Tioga County Transit),2158,B,MB,PT,6,10,,412.3,,498.2,,427.6,,21.4,,18.4,,54.8,,364.7,,
,,,,Total,,14,19,,412.3,,875.2,,657.4,,35.8,,27.4,,74.9,,456.5,,
NY,Tompkins Consolidated Area Transit(TCAT),2145,E,DR,PT,19,27,,0.0 ,,438.3,,389.5,,26.4,,21.9,,62.0,,481.8,,
NY,Tompkins Consolidated Area Transit(TCAT),2145,E,MB,DO,41,53,,"1,727.4",,"1,769.5",,"1,729.8",,116.5,,113.9,,"3,351.8",,"8,550.9",,
,,,,Total,,60,80,,"1,727.4",,"2,207.7",,"2,119.3",,142.9,,135.7,,"3,413.8",,"9,032.7",,
NY,Town of Highlands Dial-A-Bus,2182,A,DR,DO,1,1,,0.0 ,,12.6,Q,8.7,Q,1.1,Q,1.0,Q,3.3,,15.7,,
NY,Town of Monroe Dial-A-Bus(Monroe DAB),2183,A,DR,DO,5,6,,0.0 ,,109.1,,98.9,,9.4,,8.6,,29.0,,92.5,,
NY,Transport of Rockland(TOR),2084,B,FB,PT,3,10,,21.2,,44.9,,20.8,,1.8,,0.8,,7.5,,193.0,,
NY,Transport of Rockland(TOR),2084,B,MB,PT,52,68,,"2,542.7",,"3,063.2",,"2,542.6",,154.8,,133.6,,"3,675.4",,"23,716.8",,
,,,,Total,,55,78,,"2,563.8",,"3,108.1",,"2,563.5",,156.5,,134.5,,"3,682.9",,"23,909.8",,
NY,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens(TRIPS),2086,A,DR,DO,23,33,,0.0 ,,716.1,,652.3,,37.8,,35.8,,78.2,,688.2,,
NY,Ulster County Area Transit(UCAT),2178,B,MB,DO,17,28,,935.3,,954.4,,933.5,,44.6,,43.8,,307.5,,"3,351.9",,
NY,Ulster County Area Transit(UCAT),2178,B,MB,PT,1,2,,40.6,,44.5,,40.5,,1.9,,1.8,,14.0,,135.5,,
,,,,Total,,18,30,,975.9,,998.9,,974.0,,46.5,,45.6,,321.4,,"3,487.4",,
NY,Village of Kiryas Joel(KJ),2187,A,MB,DO,4,6,,86.1,,83.9,,83.8,,7.1,,7.1,,63.9,,278.0,,
NY,Village of Spring Valley Bus(Spring Valley Jitney),2089,A,MB,DO,2,3,,62.5,,61.0,,60.6,,6.0,,5.8,,34.7,,263.1,,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,E,DR,DO,54,65,,0.0 ,,"2,860.2",,"2,398.8",,162.8,,144.1,,212.9,,"2,212.1",,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,E,MB,DO,287,347,,"8,606.8",,"11,180.9",,"8,465.7",,867.5,,749.4,,"31,953.4",,"146,849.8",,
,,,,Total,,341,412,,"8,606.8",,"14,041.0",,"10,864.5",,"1,030.3",,893.5,,"32,166.3",,"149,062.0",,
OH,Brunswick Transit Alternative(BTA),5143,B,MB,PT,2,5,,126.7,,121.0,,119.7,,7.1,,7.0,,28.8,,181.7,,
OH,Butler County Regional Transit Authority(BCRTA),5157,B,DR,DO,10,15,,0.0 ,,242.1,,199.4,,17.6,,14.8,,24.7,,332.0,,
OH,Central Ohio Transit Authority(COTA),5016,B,DR,PT,56,66,,0.0 ,,"3,318.5",,"2,804.0",,156.1,,138.8,,237.9,,"2,352.8",,
OH,Central Ohio Transit Authority(COTA),5016,B,MB,DO,235,292,,"8,361.5",,"10,582.8",,"8,523.9",,753.4,,685.0,,"17,208.8",,"65,605.8",,
,,,,Total,,291,358,,"8,361.5",,"13,901.3",,"11,327.9",,909.5,,823.9,,"17,446.7",,"67,958.6",,
OH,City of Middletown - Middletown Transit System(MTS),5019,B,DR,DO,2,3,,0.0 ,,51.9,,44.3,,4.2,,3.6,,8.1,,43.3,,
OH,City of Middletown - Middletown Transit System(MTS),5019,B,MB,DO,4,6,,204.4,,206.8,,205.4,,14.2,,13.9,,190.3,,951.3,,
,,,,Total,,6,9,,204.4,,258.7,,249.7,,18.5,,17.5,,198.3,,994.6,,
OH,City of Newark Transit Operations(Earthworks),5138,B,DR,PT,13,13,,0.0 ,,429.5,,334.3,,34.9,,30.0,,80.4,,214.8,,
OH,Clermont Transportation Connection(CTC),5166,B,DR,DO,18,24,,0.0 ,,589.5,,493.6,,26.4,,21.6,,40.3,,463.9,,
OH,Clermont Transportation Connection(CTC),5166,B,DR,PT,21,25,,0.0 ,,718.5,,613.8,,41.3,,35.8,,56.1,,603.3,,
OH,Clermont Transportation Connection(CTC),5166,B,MB,DO,9,11,,177.4,,327.5,,177.7,,13.4,,8.1,,57.0,,953.9,,
,,,,Total,,48,60,,177.4,,"1,635.5",,"1,285.1",,81.1,,65.4,,153.3,,"2,021.1",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,DR,DO,82,95,,0.0 ,,"2,780.6",,"2,377.3",,183.2,,163.1,,259.1,,"1,993.9",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,MB,DO,95,114,,"5,194.2",,"5,452.4",,"5,189.3",,346.8,,330.5,,"6,960.4",,"31,924.2",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,TB,DO,30,36,,"1,115.4",,"1,143.6",,"1,112.1",,102.1,,98.8,,"3,170.5",,"8,723.0",,
,,,,Total,,207,245,,"6,309.6",,"9,376.5",,"8,678.7",,632.1,,592.4,,"10,390.1",,"42,641.1",,
OH,Greene County Transit Board(Greene CATS),5165,B,DR,PT,26,34,,0.0 ,,929.4,,750.3,,46.0,,38.7,,141.5,,"1,279.2",,
OH,Laketran,5117,B,DR,DO,71,79,,0.0 ,,"2,252.5",Q,"1,911.3",Q,125.9,Q,103.6,Q,258.5,,"2,740.6",,
OH,Laketran,5117,B,DR,PT,6,8,,0.0 ,,185.1,Q,161.0,Q,12.5,Q,9.7,Q,24.4,,201.3,,
OH,Laketran,5117,B,MB,DO,24,39,,824.5,,"1,163.7",,770.0,,57.6,,43.2,,533.4,,"6,866.6",,
,,,,Total,,101,126,,824.5,,"3,601.3",,"2,842.3",,196.1,,156.6,,816.3,,"9,808.5",,
OH,Lawrence County Port Authority(LCT),5186,B,DR,PT,6,7,,0.0 ,,67.1,,52.4,,6.0,,5.4,,5.7,,138.1,,
OH,Licking County Transit Board(LCTB),5163,B,DR,PT,20,26,,0.0 ,,815.4,,655.5,,35.8,,29.3,,64.0,,661.4,,
OH,Lorain County Transit(LCT),5095,B,DR,PT,12,16,,0.0 ,,352.0,,288.1,,26.4,,21.4,,45.5,,386.0,,
OH,Lorain County Transit(LCT),5095,B,MB,PT,16,21,,871.1,,959.8,,871.1,,47.7,,44.1,,556.8,,"3,245.0",,
,,,,Total,,28,37,,871.1,,"1,311.8",,"1,159.2",,74.2,,65.5,,602.3,,"3,631.1",,
OH,Metro Regional Transit Authority(Metro),5010,B,DR,PT,50,70,,0.0 ,,396.5,,396.5,,20.5,,20.5,,59.5,,396.5,,
OH,Metro Regional Transit Authority(Metro),5010,B,DR,DO,55,80,,0.0 ,,"1,463.2",,"1,229.2",,99.4,,82.8,,171.5,,985.8,,
OH,Metro Regional Transit Authority(Metro),5010,B,MB,DO,107,125,,"3,068.5",,"3,762.5",,"3,020.2",,266.8,,240.9,,"4,792.1",,"19,519.9",,
,,,,Total,,212,275,,"3,068.5",,"5,622.2",,"4,645.9",,386.7,,344.1,,"5,023.0",,"20,902.1",,
OH,Miami County Public Transit(MCPT),5169,B,DR,PT,17,17,,0.0 ,,531.7,Q,499.0,Q,30.2,Q,25.9,Q,52.0,,427.1,,
OH,Niles Trumbull Transit(NiTTS),5175,B,DR,PT,21,24,,0.0 ,,846.2,,759.6,,37.7,,34.8,,69.7,,686.1,,
OH,Portage Area Regional Transportation Authority(PARTA),5021,A,DR,DO,30,40,,0.0 ,,909.7,,809.6,,49.6,,44.9,,121.6,,"1,367.7",,
OH,Portage Area Regional Transportation Authority(PARTA),5021,A,MB,DO,22,39,,774.3,,790.2,,766.9,,67.4,,60.9,,"1,370.2",,"3,332.8",,
,,,,Total,,52,79,,774.3,,"1,699.9",,"1,576.5",,117.0,,105.8,,"1,491.8",,"4,700.5",,
OH,Richland County Transit(RCT),5090,B,DR,PT,5,7,,0.0 ,,92.7,,87.4,,9.4,,8.9,,23.6,,114.1,,
OH,Richland County Transit(RCT),5090,B,MB,PT,7,9,,227.4,,235.0,,231.0,,18.3,,18.1,,263.4,,774.8,,
,,,,Total,,12,16,,227.4,,327.7,,318.3,,27.7,,27.0,,286.9,,888.8,,
OH,Sandusky Transit System(STS),5164,B,DR,PT,14,17,,0.0 ,,279.9,,252.5,,26.7,,25.4,,83.4,,374.3,,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,B,DR,PT,48,52,,0.0 ,,"2,064.2",,"1,809.5",,127.3,,105.6,,234.5,,"2,521.9",,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,B,MB,DO,324,388,,"10,466.9",,"12,356.0",,"10,445.1",,892.3,,802.1,,"22,886.4",,"103,965.2",,
,,,,Total,,372,440,,"10,466.9",,"14,420.1",,"12,254.6",,"1,019.6",,907.7,,"23,121.0",,"106,487.1",,
OH,Springfield City Area Transit(SCAT),5020,B,DR,PT,3,6,,0.0 ,,46.6,,41.3,,3.8,,3.5,,11.1,,131.0,,
OH,Springfield City Area Transit(SCAT),5020,B,MB,PT,11,14,,232.6,,239.2,,231.5,,21.3,,20.5,,365.9,,556.1,,
,,,,Total,,14,20,,232.6,,285.9,,272.8,,25.0,,24.0,,377.0,,687.0,,
OH,Stark Area Regional Transit Authority(SARTA),5011,A,DR,DO,23,43,,0.0 ,,"1,198.6",,"1,063.4",,64.6,,59.4,,139.2,,"1,333.4",,
OH,Stark Area Regional Transit Authority(SARTA),5011,A,MB,DO,35,40,,"2,324.5",,"2,468.3",,"2,324.4",,154.6,,150.4,,"2,025.9",,"10,149.1",,
,,,,Total,,58,83,,"2,324.5",,"3,666.8",,"3,387.8",,219.3,,209.8,,"2,165.1",,"11,482.5",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,DR,DO,87,88,,0.0 ,,"3,038.6",,"2,669.4",,197.4,,176.7,,381.1,,"2,999.4",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,DR,PT,35,36,,0.0 ,,"1,498.9",,"1,299.4",,98.0,,86.0,,159.7,,"1,285.5",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,HR,DO,22,60,,"1,547.2",,"1,832.0",,"1,789.0",,76.7,,74.5,,"4,491.1",,"31,419.6",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,LR,DO,17,48,,745.8,,774.0,,756.9,,52.8,,50.7,,"2,365.8",,"13,642.9",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,MB,DO,424,490,,"17,090.1",,"19,992.8",,"17,042.4",,"1,573.3",,"1,437.5",,"38,214.4",,"132,223.5",,
,,,,Total,,585,722,,"19,383.1",,"27,136.2",,"23,557.2",,"1,998.1",,"1,805.1",,"45,612.1",,"181,570.9",,
OH,Toledo Area Regional Transit Authority(TARTA),5022,A,DR,DO,52,57,,0.0 ,,"1,199.3",Q,"1,019.9",Q,96.2,Q,92.2,Q,184.6,,"1,494.1",,
OH,Toledo Area Regional Transit Authority(TARTA),5022,A,MB,DO,140,183,,"3,548.2",,"4,349.4",,"3,657.9",,319.0,,235.9,,"6,984.3",,"27,415.1",,
,,,,Total,,192,240,,"3,548.2",,"5,548.6",,"4,677.8",,415.2,,328.1,,"7,168.8",,"28,909.2",,
OH,Western Reserve Transit Authority(WRTA),5024,A,DR,DO,10,19,,0.0 ,,174.7,,154.5,,10.6,,9.3,,19.9,,91.0,,
OH,Western Reserve Transit Authority(WRTA),5024,A,MB,DO,35,58,,881.0,,910.0,,881.0,,80.4,,75.7,,"1,687.1",,"4,949.7",,
,,,,Total,,45,77,,881.0,,"1,084.7",,"1,035.5",,91.0,,85.1,,"1,707.0",,"5,040.7",,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,DR,DO,16,18,,0.0 ,,567.9,,474.2,,30.9,,27.5,,41.7,,349.0,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,DR,PT,4,6,,0.0 ,,72.8,,72.8,,4.3,,4.3,,17.9,,88.9,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,MB,PT,6,14,,163.4,,191.3,,163.4,,10.7,,9.9,,34.7,,251.7,,
